,index,wavfile,fullfilename,sourceFile,startOffset,endOffset
179,734,NEG_000179.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000179.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR204_20240329$154500_1711706400.Table.1.selections.txt,0 days 00:04:47.499702,0 days 00:04:50.499702
180,734,NEG_000180.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000180.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR2_20231214$050000_1702530000.Table.1.selections.txt,0 days 00:01:30.184708,0 days 00:01:33.184708
181,734,NEG_000181.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000181.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR204_20240327$124500_1711522800.Table.1.selections.txt,0 days 00:04:19.432840,0 days 00:04:22.432840
182,734,NEG_000182.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000182.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR213_20240327$174500_1711540800.Table.1.selections.txt,0 days 00:05:25.109563,0 days 00:05:28.109563
183,734,NEG_000183.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000183.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR3_20231215$020000_1702605600.Table.1.selections.txt,0 days 00:03:06.851207,0 days 00:03:09.851207
184,734,NEG_000184.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000184.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR213_20240327$174500_1711540800.Table.1.selections.txt,0 days 00:03:17.909745,0 days 00:03:20.909745
185,734,NEG_000185.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000185.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$164500_1711537200.Table.1.selections.txt,0 days 00:06:01.309476,0 days 00:06:04.309476
186,734,NEG_000186.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000186.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR213_20240325$084500_1711335600.Table.1.selections.txt,0 days 00:04:47.693424,0 days 00:04:50.693424
187,734,NEG_000187.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000187.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240325$174500_1711368000.Table.1.selections.txt,0 days 00:02:24.792229,0 days 00:02:27.792229
188,734,NEG_000188.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000188.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR6_20231214$180000_1702576800.Table.1.selections.txt,0 days 00:04:39.816837,0 days 00:04:42.816837
189,734,NEG_000189.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000189.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR204_20240327$174500_1711540800.Table.1.selections.txt,0 days 00:05:52.033526,0 days 00:05:55.033526
190,734,NEG_000190.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000190.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR2_20231214$040000_1702526400.Table.1.selections.txt,0 days 00:03:21.125636,0 days 00:03:24.125636
191,734,NEG_000191.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000191.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR204_20240327$094500_1711512000.Table.1.selections.txt,0 days 00:01:12.735546,0 days 00:01:15.735546
192,734,NEG_000192.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000192.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR204_20240327$094500_1711512000.Table.1.selections.txt,0 days 00:00:11.884084,0 days 00:00:14.884084
193,734,NEG_000193.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000193.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR2_20231215$040000_1702612800.Table.1.selections.txt,0 days 00:03:22.438068,0 days 00:03:25.438068
194,734,NEG_000194.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000194.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR6_20231213$010000_1702429200.Table.1.selections.txt,0 days 00:00:42.966855,0 days 00:00:45.966855
195,734,NEG_000195.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000195.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR204_20240328$094500_1711598400.Table.1.selections.txt,0 days 00:05:13.237166,0 days 00:05:16.237166
196,734,NEG_000196.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000196.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,0 days 00:00:18.855594,0 days 00:00:21.855594
197,734,NEG_000197.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000197.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR204_20240326$144500_1711443600.Table.1.selections.txt,0 days 00:00:38.624969,0 days 00:00:41.624969
198,734,NEG_000198.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000198.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240325$174500_1711368000.Table.1.selections.txt,0 days 00:01:46.542861,0 days 00:01:49.542861
199,734,NEG_000199.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000199.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR6_20231214$010000_1702515600.Table.1.selections.txt,0 days 00:03:35.003488,0 days 00:03:38.003488
200,734,NEG_000200.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000200.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR213_20240327$164500_1711537200.Table.1.selections.txt,0 days 00:02:10.635684,0 days 00:02:13.635684
201,734,NEG_000201.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000201.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR213_20240327$174500_1711540800.Table.1.selections.txt,0 days 00:00:25.750026,0 days 00:00:28.750026
202,734,NEG_000202.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000202.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240326$184500_1711458000.Table.1.selections.txt,0 days 00:03:16.791219,0 days 00:03:19.791219
203,734,NEG_000203.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000203.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR6_20231213$010000_1702429200.Table.1.selections.txt,0 days 00:02:48.034264,0 days 00:02:51.034264
204,734,NEG_000204.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000204.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR204_20240327$144500_1711530000.Table.1.selections.txt,0 days 00:04:36.187737,0 days 00:04:39.187737
205,734,NEG_000205.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000205.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR213_20240327$164500_1711537200.Table.1.selections.txt,0 days 00:01:58.734360,0 days 00:02:01.734360
206,734,NEG_000206.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000206.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR213_20240325$164500_1711364400.Table.1.selections.txt,0 days 00:03:42.789521,0 days 00:03:45.789521
207,734,NEG_000207.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000207.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR204_20240327$144500_1711530000.Table.1.selections.txt,0 days 00:05:03.755109,0 days 00:05:06.755109
208,734,NEG_000208.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000208.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR204_20240329$154500_1711706400.Table.1.selections.txt,0 days 00:03:49.535324,0 days 00:03:52.535324
209,734,NEG_000209.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000209.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR2_20231214$040000_1702526400.Table.1.selections.txt,0 days 00:05:18.526579,0 days 00:05:21.526579
210,734,NEG_000210.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000210.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$164500_1711537200.Table.1.selections.txt,0 days 00:03:19.461708,0 days 00:03:22.461708
211,734,NEG_000211.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000211.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$164500_1711537200.Table.1.selections.txt,0 days 00:03:07.145808,0 days 00:03:10.145808
212,734,NEG_000212.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000212.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR6_20231214$010000_1702515600.Table.1.selections.txt,0 days 00:03:24.620223,0 days 00:03:27.620223
213,734,NEG_000213.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000213.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR6_20231214$070000_1702537200.Table.1.selections.txt,0 days 00:00:52.313558,0 days 00:00:55.313558
214,734,NEG_000214.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000214.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR204_20240327$124500_1711522800.Table.1.selections.txt,0 days 00:03:32.049765,0 days 00:03:35.049765
215,734,NEG_000215.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000215.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR204_20240327$174500_1711540800.Table.1.selections.txt,0 days 00:04:05.142260,0 days 00:04:08.142260
216,734,NEG_000216.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000216.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,0 days 00:01:13.378909,0 days 00:01:16.378909
217,734,NEG_000217.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000217.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR204_20240327$124500_1711522800.Table.1.selections.txt,0 days 00:01:44.492588,0 days 00:01:47.492588
218,734,NEG_000218.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000218.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR213_20240325$164500_1711364400.Table.1.selections.txt,0 days 00:06:06.490098,0 days 00:06:09.490098
219,734,NEG_000219.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000219.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR2_20231214$040000_1702526400.Table.1.selections.txt,0 days 00:00:59.523811,0 days 00:01:02.523811
220,734,NEG_000220.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000220.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,0 days 00:03:19.264929,0 days 00:03:22.264929
221,734,NEG_000221.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000221.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR6_20231213$020000_1702432800.Table.1.selections.txt,0 days 00:00:11.915673,0 days 00:00:14.915673
222,734,NEG_000222.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000222.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR204_20240327$174500_1711540800.Table.1.selections.txt,0 days 00:05:15.538882,0 days 00:05:18.538882
223,734,NEG_000223.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000223.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR2_20231215$010000_1702602000.Table.1.selections.txt,0 days 00:01:23.787678,0 days 00:01:26.787678
224,734,NEG_000224.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000224.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240325$174500_1711368000.Table.1.selections.txt,0 days 00:02:14.112649,0 days 00:02:17.112649
225,734,NEG_000225.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000225.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR204_20240327$124500_1711522800.Table.1.selections.txt,0 days 00:02:29.415811,0 days 00:02:32.415811
226,734,NEG_000226.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000226.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR213_20240325$164500_1711364400.Table.1.selections.txt,0 days 00:04:18.419885,0 days 00:04:21.419885
227,734,NEG_000227.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000227.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR204_20240329$154500_1711706400.Table.1.selections.txt,0 days 00:03:09.250574,0 days 00:03:12.250574
228,734,NEG_000228.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000228.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR213_20240327$174500_1711540800.Table.1.selections.txt,0 days 00:01:46.235097,0 days 00:01:49.235097
229,734,NEG_000229.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000229.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR204_20240329$154500_1711706400.Table.1.selections.txt,0 days 00:03:25.581740,0 days 00:03:28.581740
230,734,NEG_000230.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000230.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR204_20240327$174500_1711540800.Table.1.selections.txt,0 days 00:00:48.412031,0 days 00:00:51.412031
231,734,NEG_000231.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000231.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR213_20240327$174500_1711540800.Table.1.selections.txt,0 days 00:04:25.460925,0 days 00:04:28.460925
232,734,NEG_000232.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000232.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240325$174500_1711368000.Table.1.selections.txt,0 days 00:04:20.033971,0 days 00:04:23.033971
233,734,NEG_000233.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000233.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR2_20231215$010000_1702602000.Table.1.selections.txt,0 days 00:04:42.459848,0 days 00:04:45.459848
234,734,NEG_000234.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000234.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,0 days 00:00:39.802360,0 days 00:00:42.802360
235,734,NEG_000235.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000235.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$164500_1711537200.Table.1.selections.txt,0 days 00:03:19.947141,0 days 00:03:22.947141
236,734,NEG_000236.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000236.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$164500_1711537200.Table.1.selections.txt,0 days 00:03:13.535682,0 days 00:03:16.535682
237,734,NEG_000237.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000237.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR204_20240327$144500_1711530000.Table.1.selections.txt,0 days 00:06:14.935435,0 days 00:06:17.935435
238,734,NEG_000238.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000238.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR6_20231213$010000_1702429200.Table.1.selections.txt,0 days 00:05:19.743177,0 days 00:05:22.743177
239,734,NEG_000239.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000239.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR204_20240329$154500_1711706400.Table.1.selections.txt,0 days 00:02:41.063125,0 days 00:02:44.063125
240,734,NEG_000240.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000240.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR6_20231213$010000_1702429200.Table.1.selections.txt,0 days 00:02:31.866869,0 days 00:02:34.866869
241,734,NEG_000241.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000241.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR3_20231215$020000_1702605600.Table.1.selections.txt,0 days 00:02:43.723592,0 days 00:02:46.723592
242,734,NEG_000242.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000242.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,0 days 00:05:00.513781,0 days 00:05:03.513781
243,734,NEG_000243.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000243.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR6_20231215$020000_1702605600.Table.1.selections.txt,0 days 00:00:06.189448,0 days 00:00:09.189448
244,734,NEG_000244.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000244.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR204_20240327$174500_1711540800.Table.1.selections.txt,0 days 00:02:46.899380,0 days 00:02:49.899380
245,734,NEG_000245.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000245.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,0 days 00:05:49.282814,0 days 00:05:52.282814
246,734,NEG_000246.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000246.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR2_20231214$060000_1702533600.Table.1.selections.txt,0 days 00:01:46.308826,0 days 00:01:49.308826
247,734,NEG_000247.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000247.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$164500_1711537200.Table.1.selections.txt,0 days 00:00:34.681597,0 days 00:00:37.681597
248,734,NEG_000248.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000248.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,0 days 00:04:47.463520,0 days 00:04:50.463520
249,734,NEG_000249.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000249.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR213_20240327$174500_1711540800.Table.1.selections.txt,0 days 00:05:44.067068,0 days 00:05:47.067068
250,734,NEG_000250.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000250.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$164500_1711537200.Table.1.selections.txt,0 days 00:00:53.191068,0 days 00:00:56.191068
251,734,NEG_000251.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000251.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR204_20240327$174500_1711540800.Table.1.selections.txt,0 days 00:04:56.927192,0 days 00:04:59.927192
252,734,NEG_000252.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000252.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR6_20231213$010000_1702429200.Table.1.selections.txt,0 days 00:01:30.541020,0 days 00:01:33.541020
253,734,NEG_000253.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\output\NEG_000253.wav,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR2_20231214$040000_1702526400.Table.1.selections.txt,0 days 00:04:08.580426,0 days 00:04:11.580426
